Año,Estado,EstadoCaso,Muertes,Tipo de Choque,Region,Rural o Rubano,Tipo Choque,Camion Grande,Motocicleta,Exceso de Velocidad,Peatron,Peaton Muerto,Ciclista,Ciclista Muerto,Volcadura,Persecución Policial,Alcoholimetro,Adolescente (15-20),Anciano (65+),Joven (20-24),Salio del Camino,Se fugo,Distraido,Cansancio,Sentido Contrario
2022,26,260051,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,26,260052,1,1,5,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,1,2,2
2022,26,260053,1,1,5,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260054,1,1,5,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2
2022,26,260055,1,1,5,1,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,26,260056,1,1,5,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260057,1,1,5,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260058,1,1,5,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,26,260059,1,1,5,2,2,2,2,2,1,1,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,26,260060,1,1,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2022,26,260061,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260062,1,1,5,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260063,1,1,5,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260064,1,1,5,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260065,1,1,5,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260066,1,1,5,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,26,260067,1,1,5,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
2022,26,260068,1,1,5,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260069,1,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,26,260070,1,1,5,1,2,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2
2022,26,260071,1,1,5,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260072,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260073,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260074,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,26,260075,1,1,5,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2
2022,26,260076,1,1,5,1,2,1,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260077,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260078,1,1,5,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,26,260079,1,1,5,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
2022,26,260080,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,26,260081,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260082,1,1,5,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260083,1,1,5,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260084,1,1,5,3,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260085,1,1,5,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260086,1,1,5,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260087,1,1,5,2,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,26,260088,1,1,5,1,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260089,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260090,1,1,5,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260091,2,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1
2022,26,260092,1,1,5,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260093,1,1,5,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2022,26,260094,1,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2022,26,260095,1,1,5,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2
2022,26,260096,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260097,1,1,5,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260098,1,1,5,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2
2022,26,260099,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260101,1,1,5,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,26,260102,1,1,5,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,26,260103,1,1,5,1,2,2,2,1,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260104,2,1,5,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260106,2,1,5,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260107,1,1,5,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2022,26,260108,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,26,260109,1,1,5,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2022,26,260110,1,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,26,260111,3,1,5,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,26,260112,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,26,260113,1,1,5,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260114,1,1,5,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260115,2,1,5,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2
2022,26,260116,1,1,5,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260117,1,1,5,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260118,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,26,260119,1,1,5,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2
2022,26,260120,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,26,260121,1,1,5,1,2,2,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,2,2
2022,26,260122,1,1,5,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,26,260123,1,1,5,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,26,260124,1,1,5,1,3,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,1,2,1
2022,26,260125,1,1,5,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260126,1,1,5,2,3,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2
2022,26,260127,1,1,5,2,3,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,26,260128,1,1,5,1,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260129,1,1,5,1,1,2,2,2,2,2,2,2,1,2,3,2,1,2,1,2,2,2,2
2022,26,260130,2,1,5,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260131,1,1,5,1,1,2,2,1,2,2,2,2,1,2,3,1,2,2,1,2,1,2,2
2022,26,260132,1,1,5,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260133,1,1,5,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,26,260134,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260135,1,1,5,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260136,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
2022,26,260137,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2022,26,260138,1,1,5,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260139,1,1,5,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260140,1,1,5,2,2,2,2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,26,260141,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260142,2,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260143,1,1,5,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260144,1,1,5,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260145,1,1,5,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,26,260146,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260147,2,1,5,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2
2022,26,260148,1,1,5,1,1,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,26,260150,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260151,1,1,5,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260152,1,1,5,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260153,2,1,5,2,2,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,26,260154,1,1,5,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260155,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260156,1,1,5,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1
2022,26,260157,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260158,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,26,260159,1,1,5,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260160,1,1,5,1,3,1,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,1,2
2022,26,260161,1,1,5,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,26,260162,1,1,5,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260163,1,1,5,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2
2022,26,260164,1,1,5,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2022,26,260165,1,1,5,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2022,26,260166,1,1,5,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,26,260167,1,1,5,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260168,1,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,26,260169,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2
2022,26,260170,1,1,5,2,1,2,2,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2
2022,26,260171,1,1,5,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2
2022,26,260172,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2022,26,260173,1,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,26,260174,1,1,5,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,26,260175,1,1,5,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,26,260176,1,1,5,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260177,2,1,5,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260178,1,1,5,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,2
2022,26,260179,1,1,5,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260180,1,1,5,3,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260181,1,1,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2
2022,26,260182,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2
2022,26,260184,1,1,5,2,3,2,2,2,2,2,1,1,2,2,3,2,2,1,2,2,2,2,2
2022,26,260185,1,1,5,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260186,1,1,5,1,1,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2
2022,26,260187,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2022,26,260188,1,1,5,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260189,1,1,5,1,2,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2
2022,26,260190,1,1,5,2,2,2,2,1,2,2,2,2,1,1,3,2,2,2,2,2,1,2,2
2022,26,260191,1,1,5,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2
2022,26,260192,1,1,5,2,2,2,1,1,2,2,2,2,2,2,3,1,2,1,2,2,2,2,2
2022,26,260193,1,1,5,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2022,26,260194,1,1,5,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,26,260195,1,1,5,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,26,260196,1,1,5,2,2,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2
2022,26,260197,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,26,260198,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260199,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,26,260200,1,1,5,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,26,260201,1,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,26,260202,1,1,5,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2
2022,26,260203,1,1,5,2,3,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2
2022,26,260204,1,1,5,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260205,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,1,2,2
2022,26,260206,1,1,5,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,26,260207,1,1,5,2,3,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1
2022,26,260208,1,1,5,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260209,1,1,5,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2
2022,26,260210,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260211,1,1,5,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260212,1,1,5,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,26,260213,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260214,2,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260215,1,1,5,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2
2022,26,260216,1,1,5,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260217,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,26,260218,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,26,260219,1,1,5,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260220,1,1,5,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260221,1,1,5,1,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,26,260222,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2
2022,26,260223,1,1,5,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2
2022,26,260224,1,1,5,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
2022,26,260225,1,1,5,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,26,260226,1,1,5,1,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,2,2,2,2
2022,26,260227,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1
2022,26,260228,1,1,5,2,1,2,2,1,2,2,2,2,1,2,3,1,2,2,1,2,2,2,2
2022,26,260229,1,1,5,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260230,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,1,2,2,1,2,2,2
2022,26,260231,1,1,5,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260232,1,1,5,2,1,2,2,2,2,2,2,2,1,2,3,2,1,2,1,2,2,2,2
2022,26,260233,1,1,5,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260234,1,1,5,1,1,2,2,2,2,2,2,2,1,2,3,2,1,2,1,2,2,2,2
2022,26,260235,1,1,5,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260236,1,1,5,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,26,260237,1,1,5,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260238,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260239,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260240,1,1,5,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2
2022,26,260241,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,26,260242,1,1,5,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2
2022,26,260243,1,1,5,1,1,1,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,2,2
2022,26,260244,1,1,5,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260245,1,1,5,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260246,1,1,5,2,1,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2
2022,26,260247,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
2022,26,260248,1,1,5,2,1,2,2,1,2,2,2,2,2,1,3,1,2,2,1,2,2,2,2
2022,26,260249,1,1,5,1,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260250,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,1,2,2
2022,26,260251,1,1,5,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2
2022,26,260252,1,1,5,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260253,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2022,26,260254,1,1,5,2,1,2,2,1,2,2,2,2,1,1,3,2,2,2,1,2,2,2,2
2022,26,260255,1,1,5,2,2,2,1,2,2,2,2,2,2,2,3,1,2,1,2,2,1,2,2
2022,26,260256,2,1,5,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2
2022,26,260257,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2022,26,260258,1,1,5,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,26,260259,1,1,5,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260260,1,1,5,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260261,1,1,5,2,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,26,260262,1,1,5,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,1,1,2,2,2
2022,26,260263,1,1,5,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,26,260264,1,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,26,260265,1,1,5,1,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2
2022,26,260266,1,1,5,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260267,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260268,1,1,5,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260269,3,1,5,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1
2022,26,260270,1,1,5,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260271,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260272,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260273,1,1,5,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260274,1,1,5,1,2,2,1,1,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2
2022,26,260275,1,1,5,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2
2022,26,260276,1,1,5,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260277,1,1,5,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260278,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,26,260279,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,26,260280,1,1,5,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,26,260281,1,1,5,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260282,1,1,5,1,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,26,260283,1,1,5,2,3,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2
2022,26,260284,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,1,2,2,2
2022,26,260285,1,1,5,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260286,1,1,5,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260287,1,1,5,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260288,1,1,5,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2
2022,26,260289,1,1,5,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,26,260290,1,1,5,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2
2022,26,260291,1,1,5,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260292,1,1,5,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260293,1,1,5,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2
2022,26,260294,1,1,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,26,260295,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,26,260296,1,1,5,2,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,1,2,2,2
2022,26,260297,1,1,5,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260298,1,1,5,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,26,260299,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,26,260300,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2
2022,26,260301,1,1,5,1,2,2,1,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,26,260302,1,1,5,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,26,260303,1,1,5,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,26,260304,1,1,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,26,260305,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2022,26,260306,1,1,5,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,26,260307,2,1,5,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,26,260308,1,1,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
2022,26,260309,1,1,5,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
